ID,Church,Enough/Satisfied,Friend,Love,Me,Mosque,Seat,Temple,You
ImageID_H0919L58,0.23906809,0.69985324,0.0022356282,0.0012530421,0.0009916312,0.018821169,0.008808012,0.028479276,0.0004899992
ImageID_O4B0BFT5,0.0033670054,0.00028494975,0.001346955,0.01441242,0.2542057,0.0029769668,0.040403295,0.0044559552,0.6785468
ImageID_8WI0PQSZ,0.28633678,0.06909864,0.03500704,0.025944058,0.079852626,0.23265433,0.16097747,0.07514097,0.034988057
ImageID_T8UXQ4L8,0.08069301,0.020149082,0.20096788,0.12891936,0.06601093,0.03084597,0.12947156,0.25172806,0.09121418
ImageID_1A6Z2RG6,0.02448585,0.19189608,0.018534545,0.012095369,0.29078758,0.297732,0.1154824,0.029221555,0.019764619
ImageID_KP03TDCR,0.020315394,0.057369635,0.016657919,0.049065564,0.4968393,0.0229056,0.062428877,0.019668847,0.25474888
ImageID_QIQJ4E71,0.003189159,0.001184313,0.00055929995,0.0010898828,0.026459774,0.001919289,0.004656184,0.036511518,0.9244306
ImageID_659FOUT2,0.12854926,0.42129183,0.024998788,0.04548186,0.039894298,0.12690413,0.115005314,0.06959473,0.02827977
ImageID_EFKP5BC2,0.20311609,0.3401284,0.096881114,0.05479058,0.015479523,0.2085607,0.008029147,0.06802632,0.004988164
ImageID_CPWGSH2R,0.022631168,0.2854803,0.0070982105,0.1454911,0.06744905,0.003881454,0.021943882,0.3939812,0.052043658
ImageID_J3BM90F2,0.03898518,0.05039534,0.17383313,0.23082455,0.047309775,0.13805145,0.06731295,0.11495733,0.13833033
ImageID_9V0H0UM8,0.1460004,0.6287127,0.0095311245,0.010504079,0.08025218,0.022486646,0.042826343,0.028169692,0.031516917
ImageID_GE3RH9KS,0.013902807,0.016045816,0.012151955,0.026522277,0.030094681,0.053349286,0.6430213,0.03140636,0.17350554
ImageID_0923I4IK,0.07942518,0.06691904,0.047117285,0.02502027,0.030579988,0.021698426,0.090166375,0.5638452,0.075228184
ImageID_N1N7GFN0,0.59264565,0.09061319,0.006963895,0.0008028729,0.025605379,0.25192076,0.00064921594,0.018425915,0.012373087
ImageID_IY7WWKLA,0.0019311805,0.038699694,0.051451698,0.17274672,0.017739637,0.023873748,0.4306705,0.23218165,0.030705132
ImageID_HJFP1YHA,0.28067988,0.11578353,0.0030053926,0.0038819427,0.064155534,0.03690744,0.093411535,0.37380376,0.028370928
ImageID_EHDTF9PT,0.20785783,0.19205406,0.08140626,0.14395332,0.0263219,0.059628878,0.010404825,0.27695218,0.0014207631
ImageID_9N4P0H92,0.02588078,0.006352873,0.0013681599,0.043810602,0.116824545,0.008792011,0.24616982,0.049503125,0.50129807
ImageID_A8PNZFNF,0.30849096,0.092841804,0.025945393,0.21765819,0.0728007,0.050147254,0.055266906,0.12623304,0.05061572
ImageID_GCWMPPLM,0.012367484,0.0015596964,0.10554632,0.17724758,0.1278208,0.042837817,0.03170813,0.14389095,0.35702115
ImageID_6889PR1L,0.059883915,0.29684192,0.14444278,0.2501514,0.015576304,0.14870328,0.004937566,0.050790355,0.028672522
ImageID_COUZCK30,0.063859366,0.015507298,0.015432373,0.0698385,0.020573162,0.47713915,0.11697089,0.11204,0.10863923
ImageID_BTD00BT3,0.01001767,0.046119884,0.57267624,0.15360133,0.12188783,0.020231804,0.016480913,0.021285722,0.03769858
ImageID_PSIG8SLW,0.12504205,0.3551668,0.08091475,0.03517761,0.121623024,0.059400972,0.12619393,0.016678793,0.079802126
ImageID_V2YD8WEQ,0.112995684,0.8449522,0.0007152721,0.000122038,0.00031530255,0.020470984,0.004576277,0.014759456,0.0010926815
ImageID_F0TKFXE8,0.064429455,0.19504449,0.27909473,0.16626588,0.018857962,0.064595275,0.044368815,0.08285031,0.08449312
ImageID_L3IH59S1,0.0527517,0.36553577,0.061054483,0.054541927,0.19226554,0.064599,0.034786686,0.13537592,0.039089013
ImageID_XY9TBH2E,0.019441677,0.13795865,0.024112679,0.06825754,0.25038844,0.10365835,0.045599107,0.03893448,0.311649
ImageID_TV5AB5BA,0.044029824,0.031052353,0.008522664,0.008278729,0.054104835,0.2153257,0.0068830187,0.019438095,0.6123647
ImageID_EVIT4TLE,0.08280493,0.029327922,0.00775633,0.13767935,0.04648512,0.04116376,0.08937855,0.12085431,0.44454968
ImageID_8XX6WK5J,0.003881884,0.038854796,0.06778347,0.015613312,0.012859169,0.05045602,0.5132519,0.03315816,0.26414132
ImageID_WBPF2YVX,0.244531,0.07430136,0.020650467,0.09533217,0.0045657232,0.043310575,0.26702127,0.20244728,0.04784013
ImageID_NXGLL9Z0,0.16798899,0.425806,0.0015162538,0.005749743,0.19196971,0.015220157,0.01722276,0.15736361,0.017162807
ImageID_ER2JHW2C,0.03700215,0.38749874,0.33093157,0.06305485,0.14836888,0.0036637082,0.0025938633,0.00847314,0.018413074
ImageID_44JFMZSK,0.061525308,0.13817796,0.020663748,0.011873973,0.0033896433,0.21090285,0.38197875,0.15988293,0.011604812
ImageID_1SBG7Z3G,0.04935213,0.096870735,0.118071824,0.12466889,0.4578759,0.023583777,0.004492018,0.07187098,0.05321383
ImageID_V8Q2QYU9,0.021734122,0.008078443,0.40298232,0.4384398,0.03341359,0.0146335345,0.002988172,0.07144594,0.0062839543
ImageID_ICOIE4FN,0.0033608235,0.12698312,0.060492095,0.06709956,0.005925069,0.023663187,0.31021327,0.2560205,0.14624237
ImageID_BUOZH79O,0.031434428,0.29056266,0.006318123,0.0066089793,0.19379842,0.089951254,0.06946995,0.2576273,0.05422886
ImageID_SNWB5ZFC,0.045368303,0.8710531,0.004521123,0.0030885648,0.0020721687,0.053530794,0.000859219,0.018678095,0.00082861574
ImageID_6FEY1QD2,0.08608402,0.6699955,0.026146434,0.013282355,0.12600276,0.0377479,0.030428696,0.0030312152,0.007281129
ImageID_OZ1VG37R,0.0074633886,0.31431758,0.030979702,0.057010226,0.13264498,0.13581358,0.11729006,0.028772727,0.17570779
ImageID_ZS8QBDF8,0.030373335,0.20930274,0.020490184,0.03792945,0.0063872193,0.5956991,0.02017062,0.075760536,0.0038868485
ImageID_ZQSQJR0L,0.0832933,0.02284489,0.0070739468,0.0036185286,0.009269487,0.14017855,0.027099732,0.6577208,0.04890076
ImageID_WFPBJPNF,0.009157779,0.0468597,0.0055445363,0.0067429203,0.34702614,0.009075986,0.076848656,0.19471405,0.30403024
ImageID_WT4S4KAJ,0.0034313824,0.1272807,0.11680376,0.2880856,0.04193685,0.0134910345,0.14287242,0.03453968,0.23155859
ImageID_6CYYJ6B3,0.017905956,0.010735617,0.0013939949,0.009924393,0.21615101,0.06826749,0.6498113,0.0044473186,0.021362923
ImageID_23UVG3LK,0.07820853,0.04302941,0.3801363,0.25094754,0.099967286,0.020565482,0.06873145,0.006568069,0.051845852
ImageID_W8TY5D7N,0.003731713,0.0050483667,0.94373864,0.033916198,0.0039652684,0.0002650751,9.597611e-05,0.008560681,0.00067816593
ImageID_LZ7KBBAY,0.01765629,0.0969052,0.21323146,0.30132368,0.14333513,0.033008244,0.02524288,0.12084195,0.04845516
ImageID_678N1G6T,0.19421197,0.7003856,0.0015938747,0.010303315,0.020087002,0.01381938,0.0121762045,0.040289972,0.007132801
ImageID_SV9ULJ4V,0.011953285,0.008985305,0.16462316,0.63285154,0.02443408,0.107204765,0.01943216,0.021921737,0.008594055
ImageID_8KX4MR8C,0.055455714,0.047545854,0.117082566,0.116405785,0.045079745,0.01367727,0.05250281,0.18736446,0.36488584
ImageID_83UZDKHK,0.028463038,0.021557346,0.0245543,0.09170707,0.021141764,0.023091335,0.26409474,0.17687283,0.3485175
ImageID_8PPHJL0V,0.00608244,0.009690469,0.28831834,0.5218966,0.039943114,0.040252615,0.013635331,0.01885416,0.061326977
ImageID_MDRJTBD8,0.007841924,0.0031179027,0.06429924,0.004806056,0.09973326,0.037864577,0.08452565,0.6138815,0.08392984
ImageID_M1FYI1UZ,0.19375916,0.13797837,0.0070976405,0.049854457,0.014583922,0.21650949,0.21981154,0.07594405,0.08446142
ImageID_USUZQLGN,0.13164541,0.61306554,0.004947112,0.0004918217,0.00060082023,0.01199531,0.033358943,0.13963787,0.064257234
ImageID_BHQAZFNO,0.023930486,0.014778982,0.0066212444,0.0032339024,0.06533229,0.093847476,0.05473924,0.15206128,0.5854551
ImageID_PCLJBDX5,0.010495848,0.029086338,0.0022588752,0.007693283,0.08235183,0.02050978,0.61970764,0.014311796,0.21358465
ImageID_U3XYF6LN,0.2812284,0.04860712,0.06757423,0.0074873525,0.34077454,0.07067388,0.0059046326,0.12062264,0.05712723
ImageID_REKA807N,0.01157234,0.024842212,0.0034808288,0.08812285,0.7425665,0.008282439,0.06087988,0.010758575,0.049494352
ImageID_A6654PXI,0.11786081,0.09945329,0.22663099,0.05977789,0.17370845,0.025234427,0.12308079,0.04254373,0.13170956
ImageID_YK3ZZMHD,0.147063,0.02751354,0.014323457,0.10529834,0.05134138,0.0571459,0.123557,0.34489048,0.12886693
ImageID_BXRJTE1B,0.15422563,0.026845852,0.05169114,0.06759542,0.04703508,0.35799617,0.12022196,0.14178185,0.03260688
ImageID_R0204WRW,0.054973647,0.0063731126,0.06361558,0.092347406,0.06068865,0.031278227,0.39807826,0.08802564,0.20461935
ImageID_1RGVL0P8,0.027370466,0.09784611,0.01389815,0.6266383,0.006269494,0.060925335,0.060566965,0.05910613,0.04737905
ImageID_9FTHHKVR,0.031034313,0.0051907087,0.0029233804,0.008218265,0.0603485,0.013370229,0.05322727,0.032563686,0.7931237
ImageID_PDXW3L3Q,0.0058989436,0.038050503,0.0573452,0.461313,0.013774895,0.2194253,0.021128401,0.17359382,0.009469905
ImageID_HTP1W33K,0.23033729,0.20666619,0.043947596,0.07619574,0.041441705,0.019598106,0.11035055,0.15245089,0.11901188
ImageID_1WBYLCHU,0.047027856,0.0460591,0.034582462,0.16949423,0.03830119,0.2487936,0.048309226,0.34934005,0.01809237
ImageID_5X0LP28A,0.0077057774,0.027669908,0.009879342,0.009700827,0.7792151,0.059826966,0.026884677,0.05619371,0.022923725
ImageID_OMWROWYP,0.14247724,0.16501863,0.010402353,0.127227,0.06774626,0.30343628,0.09281121,0.06687193,0.024009136
ImageID_91E26C0U,0.055598374,0.10070376,0.011702315,0.011953636,0.09532382,0.03527757,0.4237437,0.107002996,0.1586938
ImageID_J75YUYC7,0.06470238,0.76752484,0.021367775,0.002364597,0.024079451,0.03359363,0.0011441503,0.0678146,0.017408539
ImageID_TH4W4KNP,0.08596358,0.026685003,0.19401981,0.05177428,0.39232948,0.03828578,0.038285267,0.11860112,0.054055687
ImageID_RO9KN9LE,0.006808863,0.0049249,0.7563373,0.061369628,0.0443917,0.028435122,0.029199194,0.042224668,0.026308568
ImageID_M11KZUT6,0.30692798,0.17113227,0.024685273,0.04688662,0.0072790002,0.19863294,0.051900387,0.1868357,0.0057198717
ImageID_2784HHZX,0.111101195,0.31156385,0.025094252,0.027323186,0.021485904,0.13596202,0.045895804,0.26207924,0.05949451
ImageID_IF8Y7M6A,0.037562244,0.0012647037,0.09003623,0.5301684,0.05565224,0.032418065,0.11024731,0.08798296,0.054667845
ImageID_0J0PSDUJ,0.026239047,0.034191456,0.1610735,0.041135088,0.71257716,0.010404594,0.0039222944,0.007137459,0.003319393
ImageID_TRAHOLPK,0.018599268,0.011131216,0.005628986,0.0021496154,0.0023444658,0.037186284,0.9101598,0.0056458698,0.00715446
ImageID_SWTUY75P,0.01977755,0.0016599918,0.0016838197,0.0031875642,0.024328502,0.0026711454,0.2436706,0.009588518,0.6934324
ImageID_38FSQYAC,0.08582094,0.21776788,0.009530841,0.006618346,0.06502995,0.29136825,0.20732462,0.08279957,0.033739664
ImageID_FIE1D6KV,0.014968791,0.030728923,0.028540254,0.07696437,0.052958634,0.05176927,0.60418713,0.03460436,0.10527826
ImageID_K5N5K4DP,0.22442858,0.357721,0.07323002,0.004395681,0.043191865,0.17764871,0.012679108,0.0700132,0.036691897
ImageID_2Y7MNF3O,0.03157764,0.006008908,0.38742155,0.17764239,0.059194002,0.026110623,0.05021366,0.13823825,0.12359297
ImageID_6W5CF0AG,0.028305093,0.15257004,0.012775918,0.06592026,0.4232522,0.0074430136,0.04836215,0.14569227,0.11567905
ImageID_5KUTEMD2,0.03735438,0.023596473,0.03284838,0.4155693,0.30394843,0.0020511344,0.03533447,0.015997717,0.1332996
ImageID_F0OTARM0,0.07583064,0.31433192,0.024306374,0.0017064812,0.033156253,0.4731974,0.0126704695,0.044857617,0.019942798
ImageID_M97HGD05,0.061776463,0.030877195,0.07338166,0.017212072,0.030619884,0.026024686,0.00916546,0.73003423,0.020908376
ImageID_HMIO5OJQ,0.17488071,0.114145845,0.023480646,0.4309353,0.042176418,0.16370282,0.017597092,0.010358818,0.022722304
ImageID_WES2I01V,0.36330208,0.510905,0.0037953353,0.0044286842,0.008104653,0.0811118,0.0033104923,0.013506396,0.01153554
ImageID_YD1E1QL7,0.2547759,0.18082951,0.12912488,0.04914576,0.1497438,0.10630149,0.018449113,0.0952294,0.016400117
ImageID_24N0EV73,0.19031063,0.1591734,0.027735673,0.071299374,0.008409242,0.06324176,0.036807302,0.17126654,0.27175596
ImageID_KEUAZ4HU,0.100799575,0.0074872435,0.0023059375,0.005699366,0.09623966,0.0050944895,0.011035488,0.75647587,0.014862401
ImageID_7ZT6F57W,0.029559115,0.00399325,0.0020261735,0.012929669,0.31125224,0.027850805,0.048379745,0.02746248,0.5365466
ImageID_AQJJ2WJX,0.13223377,0.056558385,0.0052637914,0.0019544817,0.010325565,0.24971844,0.123802826,0.13200335,0.2881393
ImageID_Q30CDBKN,0.014212323,0.012002027,0.021410504,0.0808861,0.60064125,0.002983314,0.060982745,0.0249781,0.18190365
ImageID_XZ8ZBYUI,0.026730387,0.016002253,0.021388907,0.09000289,0.1478825,0.007463184,0.08010428,0.016675552,0.59375006
ImageID_6UAZ5N4S,0.0591357,0.012368524,0.015555109,0.011980434,0.06177307,0.009031686,0.15868784,0.11987925,0.5515883
ImageID_SGILL7DN,0.20972148,0.1509384,0.07531044,0.1032338,0.11617768,0.15491726,0.0424588,0.0723508,0.074891396
ImageID_RIOXB5YY,0.032533415,0.13899694,0.0115432,0.025787024,0.19499691,0.11135957,0.12294773,0.21051042,0.15132473
ImageID_DZNL0TCY,0.056742422,0.13247362,0.026730701,0.016162015,0.075867,0.06787438,0.10693776,0.29522038,0.2219917
ImageID_1KL54CSU,0.121882595,0.15432258,0.1450665,0.070892416,0.05924915,0.10888856,0.027965112,0.30413362,0.0075995
ImageID_P9O21AJB,0.0579325,0.249511,0.05646822,0.12465666,0.11918245,0.06772651,0.07398564,0.24036984,0.010167127
ImageID_TXACO58S,0.0115932105,0.1650523,0.09634228,0.18531834,0.21482265,0.25429457,0.015872886,0.023606636,0.033097144
ImageID_FLHLXDFN,0.018914532,0.0038191017,0.8096134,0.046623647,0.028536111,0.024111342,0.0020419226,0.05803974,0.008300191
ImageID_FR0QTKN0,0.010713798,0.065183096,0.016414566,0.059939034,0.020030113,0.09935982,0.26449287,0.02385473,0.440012
ImageID_Y36ENZ18,0.15396582,0.054078724,0.70589656,0.0135392,0.0010720711,0.041794796,0.004575021,0.020726163,0.0043515367
ImageID_EGGXIYO2,0.20432743,0.3234062,0.011282098,0.037050486,0.07687151,0.12775983,0.0026450136,0.16065843,0.0559989
ImageID_UNINL3G3,0.11492174,0.052337978,0.031053366,0.1219081,0.42883223,0.059954993,0.031419188,0.008354625,0.15121776
ImageID_KJ7ERE9J,0.06478871,0.014454595,0.17692317,0.06676738,0.22085305,0.14720193,0.17255901,0.030087385,0.10636481
ImageID_HFKNJRMB,0.110096216,0.4053555,0.030387089,0.041527286,0.03847157,0.086296454,0.06235491,0.19270569,0.032805324
ImageID_MV4GMYQZ,0.21256256,0.06501309,0.0721255,0.012145811,0.02207164,0.33946165,0.21477444,0.05075625,0.011089081
ImageID_4IQLP22T,0.054085676,0.829099,0.016186783,0.0008098535,3.5885863e-05,0.011219591,0.06420561,0.022628509,0.0017290942
ImageID_JONJMNDY,0.005956791,0.016224232,0.4839868,0.4640638,0.0013872895,0.0023554733,0.0005412615,0.022486256,0.0029982189
ImageID_WN4OGRM2,0.051939137,0.09478377,0.012631472,0.22099467,0.06784805,0.008089764,0.07957816,0.3612254,0.102909565
ImageID_CASMIZEE,0.05146306,0.02103296,0.30435246,0.042333145,0.06416921,0.055402663,0.11465814,0.17115109,0.17543733
ImageID_PM2092IP,0.061529044,0.009259118,0.09819101,0.24474631,0.049524166,0.008880255,0.10130313,0.039245747,0.38732114
ImageID_IGZT22IT,0.047490336,0.048026316,0.023490483,0.026730333,0.010644556,0.77730435,0.013422112,0.04493789,0.007953674
ImageID_FBBFQ2YI,0.042089555,0.01755493,0.22312567,0.56442064,0.03827128,0.010221092,0.018711794,0.05922206,0.026383054
ImageID_AWFOZ0A3,0.056971196,0.026990907,0.5799932,0.033328153,0.015170949,0.044030007,0.06341053,0.11818282,0.061922204
ImageID_1F489Y9W,0.0072830375,0.0011443968,0.067797504,0.6029139,0.039527055,0.006154626,0.0091901785,0.027295321,0.23869394
ImageID_T143W5UD,0.20793234,0.16325413,0.003567073,0.02502303,0.013326388,0.1016446,0.0036484315,0.47940195,0.0022020827
ImageID_LKNTS7FU,0.13576667,0.046308827,0.018651638,0.036496565,0.016929792,0.13600716,0.034802184,0.23125681,0.34378034
ImageID_PV350OQR,0.09075132,0.08496265,0.35416555,0.10594413,0.027555656,0.036256436,0.224151,0.05270248,0.02351084
ImageID_16ZWYGY1,0.0020908748,0.0011781693,0.007996803,0.073038846,0.06012458,0.017036725,0.072457515,0.045607656,0.72046876
ImageID_EN2KYRGK,0.016782308,0.00017593616,0.0005542535,0.0005123678,0.022134645,0.038677603,0.70969695,0.07764882,0.13381708
ImageID_GEE58POT,0.038103502,0.0024149264,0.2054455,0.08257731,0.14497814,0.14541318,0.062539846,0.107776456,0.21075118
ImageID_IV0ZLXLC,0.19041732,0.11283464,0.00549589,0.0018020251,0.097884454,0.57414144,0.0012807772,0.015066021,0.0010774719
ImageID_S0F2WOFB,0.030158868,0.025783766,0.067687936,0.67381114,0.0799403,0.0049353424,0.0045176013,0.05981492,0.053350054
ImageID_N9GWW97U,0.058308575,0.028197447,0.0119666895,0.056889758,0.0563022,0.01570519,0.16092767,0.4882215,0.12348097
ImageID_NJ006SSX,0.23539393,0.034536652,0.039348304,0.0024161835,0.00080615946,0.030681333,0.06470986,0.17504068,0.4170668
ImageID_N1JGRVQK,0.096747205,0.10410495,0.30454925,0.032097455,0.0029316184,0.061402228,0.029723288,0.035035662,0.33340833
ImageID_077F7IF9,0.049312167,0.34653732,0.045538478,0.05388723,0.016235303,0.03970739,0.01926861,0.40164816,0.027865315
ImageID_BEHJI08W,0.25074524,0.017242122,0.003397423,0.008667672,0.064127415,0.23618561,0.074154384,0.2158661,0.129614
ImageID_0I01IBLQ,0.08486418,0.29619867,0.08532771,0.025019508,0.0045445394,0.43354252,0.0296546,0.040044118,0.0008041618
ImageID_K557IS0P,0.012894643,0.008247602,0.062954895,0.7313357,0.028886292,0.0070138886,0.058684204,0.030260958,0.05972179
ImageID_VJW7SG8H,0.010044604,0.0114005525,0.4529386,0.47315812,0.0026004803,0.028583225,0.008006729,0.00604122,0.0072264336
ImageID_RRAW9WVC,0.036062058,0.08404395,0.013023076,0.010170994,0.017643707,0.23948993,0.44507688,0.018209018,0.13628034
ImageID_4P93Q8SB,0.046574414,0.049781285,0.0045753215,0.02653027,0.05938644,0.047137313,0.31633052,0.17744352,0.27224085
ImageID_WC2C5ZWW,0.17509331,0.467852,0.03638978,0.071233705,0.01169185,0.022926481,0.08382564,0.09948055,0.031506665
ImageID_N2JO0WBE,0.26211324,0.2692163,0.013137515,0.029298898,0.00917708,0.3045076,0.010275235,0.095806874,0.0064672264
ImageID_Y76CDGLY,0.03820528,0.17291039,0.049788024,0.055060446,0.21847945,0.050722957,0.32235172,0.053345073,0.039136667
ImageID_TPTR8MMP,0.008512253,0.010992008,0.10878961,0.25275123,0.1326314,0.004925751,0.019411305,0.19832358,0.26366287
ImageID_9XLZUM2S,0.087647945,0.011355242,0.032139663,0.0035568306,0.12649612,0.10255339,0.041240152,0.51746106,0.077549614
ImageID_D6AE4V9T,0.017413087,0.017936131,0.03705313,0.055307902,0.2693618,0.015378537,0.07986592,0.42035708,0.087326415
ImageID_UXM28FTZ,0.020900687,0.0013700373,0.0031035522,0.021339167,0.03783319,0.0038877497,0.6597389,0.013035418,0.23879124
ImageID_O8ZPHCYU,0.0066824243,0.13981059,0.047430318,0.022855394,0.05068404,0.102135055,0.22580045,0.16248679,0.24211489
ImageID_LHPSP9CA,0.04538657,0.029566772,0.32927084,0.27078086,0.10600999,0.006993346,0.035576515,0.15149763,0.02491743
ImageID_SUYJN7Q3,0.021909274,0.11177384,0.0039905687,0.002287622,0.03014895,0.5009908,0.086874716,0.06530128,0.17672297
ImageID_MZ1VP4EG,0.026105558,0.06977728,0.06841534,0.08717847,0.60325646,0.021163493,0.004949406,0.094921544,0.0242324
ImageID_7ZTVQGCR,0.0037613793,0.009462249,0.17066464,0.6732752,0.019859742,0.0051102825,0.046053026,0.06397443,0.007839096
ImageID_FCX6ETSB,0.022696905,0.005158016,0.00459844,0.015871776,0.8889224,0.0076625952,0.020913204,0.016959148,0.017217435
ImageID_Y8GRH9QY,0.026376484,0.071807206,0.19285846,0.28762975,0.034402892,0.0044693137,0.06301423,0.035206426,0.28423527
ImageID_TZMWL29O,0.035052057,0.04618561,0.0007886967,0.008555244,0.018565936,0.4851484,0.29840538,0.0091282865,0.09817029
ImageID_I738Y7EF,0.08761419,0.031037359,0.007761469,0.011965976,0.1729276,0.023114666,0.19857118,0.37754005,0.0894675
ImageID_BBK0ETJA,0.030803436,0.13382852,0.03109066,0.19455107,0.060418386,0.23534344,0.028963283,0.06273148,0.22226973
ImageID_ODURHDQL,0.018453615,0.0044927457,0.032866795,0.041196153,0.091775306,0.02041969,0.044361264,0.0165239,0.7299105
ImageID_B1DZ9A32,0.14146005,0.513025,0.016461119,0.0035499583,0.065587975,0.21826066,0.01600193,0.01649457,0.009158821
ImageID_DEIO08XO,0.041378032,0.040743265,0.65579784,0.013785433,0.16700384,0.0057982644,0.012230346,0.04124525,0.022017702
ImageID_6XA3PZJM,0.17683616,0.21064857,0.046811722,0.017050194,0.13961107,0.023329709,0.05780879,0.27879438,0.049109474
ImageID_MPRFSFA2,0.14395413,0.07668217,0.061169017,0.42032307,0.07071954,0.057982266,0.008005571,0.07805448,0.08310976
ImageID_SD4UFSOB,0.27176416,0.22697729,0.030125849,0.03792537,0.058506995,0.06145398,0.064597696,0.06363534,0.18501319
ImageID_HMZXW85O,0.12861677,0.8005193,0.014770667,0.00854849,0.010163672,0.022259232,0.002253556,0.008951669,0.003916633
ImageID_NT8Q5NIY,0.05498791,0.283918,0.0784923,0.011267319,0.25627702,0.01638791,0.027007243,0.23975898,0.031903315
ImageID_480S8FYZ,0.03517632,0.17584352,0.04173014,0.022048378,0.050830755,0.14218518,0.108569585,0.34928998,0.07432622
ImageID_30RZB3MN,0.004758172,0.002890106,0.0020100647,0.003721687,0.002957963,0.0099011175,0.4249973,0.034984678,0.513779
ImageID_DPVJW4PJ,0.040782697,0.14511676,0.35948282,0.21062997,0.018180257,0.029937295,0.062347483,0.09770264,0.03582002
ImageID_BM3YSFL2,0.057015944,0.15096368,0.06361667,0.05470847,0.115242705,0.096819766,0.33996916,0.0771607,0.04450291
ImageID_7PDGKYL3,0.04648087,0.0047732093,0.0046604355,0.016810752,0.640535,0.067720674,0.11935252,0.015161078,0.08450543
ImageID_K1IV5HPR,0.14773628,0.52127117,0.0034162835,0.0014705779,0.005269833,0.29346997,0.010944922,0.013283566,0.0031374327
ImageID_V4TV7K81,0.030917658,0.014008924,0.08591827,0.43928596,0.020627199,0.025497602,0.0036370237,0.026874762,0.3532327
ImageID_6OS6M1BC,0.4188818,0.077118896,0.044505045,0.038275387,0.0055907923,0.2746659,0.030997382,0.10123196,0.008732863
ImageID_PDORE5NN,0.13035463,0.031971745,0.0056003914,0.027799517,0.0741928,0.05291317,0.14317939,0.07414453,0.45984387
ImageID_PQ4AA5BN,0.029850522,0.50630873,0.005592023,0.011851154,0.1578168,0.002074049,0.04862782,0.18723725,0.050641652
ImageID_63QOZXKX,0.10430286,0.2462527,0.027022973,0.31842712,0.016494812,0.09340012,0.037601788,0.09700137,0.059496313
ImageID_A6RKD3KK,0.045881066,0.0034182274,0.2641476,0.3292186,0.047180474,0.026134433,0.010347535,0.025214667,0.24845748
ImageID_DFK973N9,0.037440144,0.3604637,0.15514496,0.10495538,0.15326661,0.08363153,0.01536941,0.079154745,0.010573667
ImageID_2KRBIY53,0.07939018,0.021800576,0.14596684,0.36260754,0.019006759,0.096131906,0.11462255,0.08861494,0.07185872
ImageID_XGYWPK9I,0.0013953021,0.0041325847,0.001635356,0.04663897,0.8663517,0.007678269,0.00059680623,0.00052279764,0.071048215
ImageID_3493ETIB,0.20684052,0.032750014,0.029358702,0.012493011,0.12523977,0.043704122,0.16860695,0.06704956,0.3139573
ImageID_E3MOPLQD,0.15159746,0.14977595,0.09237593,0.15412214,0.2783859,0.021351408,0.036511566,0.08882807,0.027051555
ImageID_GJ5FMPUL,0.025112025,0.13672449,0.02435244,0.10979186,0.086660594,0.0332571,0.10598614,0.13810584,0.3400094
ImageID_N68NOQZ6,0.034988962,0.010312687,0.3098451,0.18546584,0.091004886,0.22474451,0.07413276,0.05214157,0.017363703
ImageID_EKL0TXQU,0.037276156,0.041814,0.16295227,0.098436944,0.26976103,0.002261592,0.06919912,0.085073605,0.23322527
ImageID_AA8QCBP1,0.01607588,0.053193476,0.08366948,0.043527763,0.63155895,0.05854344,0.023705892,0.061032586,0.028692566
ImageID_FEJRC3JP,0.010098979,0.0017988229,0.012907629,0.03256989,0.024817271,0.019760078,0.8313629,0.052443456,0.014241001
ImageID_2N6L01UP,0.10175813,0.5067281,0.03479603,0.03589703,0.08974134,0.08047832,0.060262512,0.048420116,0.04191837
ImageID_Y5CAQ8JH,0.23311831,0.004197935,0.013473541,0.011095183,0.015353702,0.019616976,0.37808505,0.27509576,0.049963493
ImageID_RW1Z9WFJ,0.3780176,0.12039007,0.02207003,0.008603205,0.06266054,0.12667088,0.17111053,0.09027523,0.020202039
ImageID_TJDG5CP5,0.1124473,0.065182954,0.1275482,0.11087196,0.06713737,0.031106642,0.09171259,0.25869772,0.13529518
ImageID_I21JW8W9,0.0036483,0.006107233,0.37771538,0.4973472,0.022045923,0.004154358,0.030436173,0.03905622,0.01948928
ImageID_9V7F7WUE,0.043021638,0.09446351,0.017378278,0.04211135,0.12579115,0.123200886,0.2664607,0.08832056,0.19925201
ImageID_L6Q148XK,0.050685592,0.11597315,0.015964795,0.124840096,0.62601787,0.012225355,0.0020876576,0.03790326,0.014302221
ImageID_NT53CQ0N,0.001411289,0.00031920843,0.0019320134,0.0034337963,0.0051433635,0.001829348,0.071939215,0.04152747,0.87246436
ImageID_U9ST81V6,0.1385939,0.05519921,0.009146397,0.0021713462,0.036885984,0.664444,0.028600488,0.047323726,0.017634984
ImageID_8F5TPNOJ,0.029522426,0.015688423,0.029521028,0.31399956,0.07607893,0.055242088,0.016627276,0.17138916,0.29193097
ImageID_WNZSKRB9,0.32328984,0.06464305,0.004140487,0.0027626315,0.36210984,0.07000534,0.10207091,0.056219243,0.014758814
ImageID_59JFRZCP,0.0153271025,0.021380516,0.20349598,0.1525536,0.013158723,0.03520711,0.1389722,0.33964038,0.08026439
ImageID_016X4GBI,0.25495547,0.13783246,0.0032417476,0.0016967717,0.020880828,0.32971594,0.15538612,0.018215507,0.07807516
